timestamp,zone,people,garbage,risk,cleanliness_score
10:34:43,cctv_zone,0,1,LOW,93.0
10:34:46,cctv_zone,0,0,LOW,100
10:34:48,cctv_zone,0,0,LOW,100
10:34:51,cctv_zone,0,1,LOW,93.0
10:34:53,cctv_zone,0,1,LOW,93.0
10:34:56,cctv_zone,0,3,LOW,79.0
10:35:00,cctv_zone,0,3,LOW,79.0
10:35:05,cctv_zone,1,2,LOW,85.88
10:35:08,cctv_zone,1,0,LOW,100
10:35:10,cctv_zone,1,2,LOW,85.88
10:35:13,cctv_zone,2,0,LOW,100
10:35:17,cctv_zone,2,1,LOW,92.88
10:35:20,cctv_zone,2,0,LOW,100
10:35:24,cctv_zone,2,0,LOW,100
10:35:27,cctv_zone,2,1,LOW,92.88
10:35:30,cctv_zone,2,0,LOW,100
10:35:34,cctv_zone,3,1,LOW,92.82
10:35:38,cctv_zone,2,0,LOW,100
10:35:41,cctv_zone,2,0,LOW,100
10:35:43,cctv_zone,1,0,LOW,100
10:35:46,cctv_zone,1,0,LOW,100
10:35:49,cctv_zone,1,0,LOW,100
10:35:51,cctv_zone,1,0,LOW,100
10:35:54,cctv_zone,0,0,LOW,100
10:35:56,cctv_zone,0,0,LOW,100
10:35:58,cctv_zone,2,0,LOW,100
10:36:01,cctv_zone,1,0,LOW,100
10:36:05,cctv_zone,1,1,LOW,92.94
10:36:08,cctv_zone,2,2,LOW,85.76
10:36:10,cctv_zone,0,1,LOW,93.0
10:36:13,cctv_zone,2,2,LOW,85.76
10:36:15,cctv_zone,1,0,LOW,100
10:36:18,cctv_zone,2,0,LOW,100
10:36:21,cctv_zone,1,4,LOW,71.76
10:36:24,cctv_zone,1,2,LOW,85.88
10:36:27,cctv_zone,1,0,LOW,100
10:36:30,cctv_zone,0,0,LOW,100
10:36:34,cctv_zone,0,0,LOW,100
10:36:37,cctv_zone,0,0,LOW,100
10:36:53,cctv_zone,0,5,LOW,65.0
10:36:55,cctv_zone,0,5,LOW,65.0
10:36:58,cctv_zone,0,5,LOW,65.0
10:37:00,cctv_zone,0,4,LOW,72.0
10:37:03,cctv_zone,0,4,LOW,72.0
10:37:05,cctv_zone,0,5,LOW,65.0
10:37:08,cctv_zone,0,4,LOW,72.0
10:37:11,cctv_zone,0,5,LOW,65.0
10:37:15,cctv_zone,0,5,LOW,65.0
10:37:18,cctv_zone,0,5,LOW,65.0
10:37:23,cctv_zone,0,4,LOW,72.0
10:37:26,cctv_zone,0,4,LOW,72.0
10:37:29,cctv_zone,0,4,LOW,72.0
10:37:33,cctv_zone,0,3,LOW,79.0
10:37:36,cctv_zone,0,2,LOW,86.0
10:37:39,cctv_zone,0,2,LOW,86.0
10:37:41,cctv_zone,0,3,LOW,79.0
10:37:44,cctv_zone,0,3,LOW,79.0
10:37:46,cctv_zone,0,2,LOW,86.0
10:37:49,cctv_zone,0,2,LOW,86.0
10:37:52,cctv_zone,0,2,LOW,86.0
10:37:54,cctv_zone,0,3,LOW,79.0
10:37:57,cctv_zone,0,2,LOW,86.0
10:37:59,cctv_zone,0,3,LOW,79.0
10:38:02,cctv_zone,0,3,LOW,79.0
10:38:04,cctv_zone,0,3,LOW,79.0
10:46:02,cctv_zone,0,2,LOW,86.0
10:46:04,cctv_zone,1,4,LOW,71.76
10:46:07,cctv_zone,0,6,LOW,58.0
10:46:09,cctv_zone,0,3,LOW,79.0
10:46:12,cctv_zone,0,2,LOW,86.0
10:46:15,cctv_zone,0,3,LOW,79.0
10:46:18,cctv_zone,1,1,LOW,92.94
10:46:25,cctv_zone,1,8,LOW,43.52
10:49:50,cctv_zone,3,0,LOW,100
10:49:52,cctv_zone,2,0,LOW,100
10:49:55,cctv_zone,0,3,LOW,79.0
10:49:57,cctv_zone,2,0,LOW,100
10:49:59,cctv_zone,1,2,LOW,85.88
10:50:02,cctv_zone,0,1,LOW,93.0
10:50:04,cctv_zone,1,0,LOW,100
10:50:06,cctv_zone,0,1,LOW,93.0
10:50:09,cctv_zone,0,0,LOW,100
10:50:11,cctv_zone,0,1,LOW,93.0
10:50:16,cctv_zone,1,1,LOW,92.94
10:50:19,cctv_zone,1,0,LOW,100
10:50:22,cctv_zone,0,0,LOW,100
10:50:25,cctv_zone,0,0,LOW,100
10:50:29,cctv_zone,0,0,LOW,100
10:50:32,cctv_zone,0,2,LOW,86.0
10:50:35,cctv_zone,0,0,LOW,100
10:50:37,cctv_zone,0,0,LOW,100
10:50:40,cctv_zone,0,2,LOW,86.0
10:50:42,cctv_zone,0,0,LOW,100
10:50:47,cctv_zone,0,0,LOW,100
10:50:49,cctv_zone,2,2,LOW,85.76
10:50:52,cctv_zone,1,2,LOW,85.88
10:50:54,cctv_zone,1,1,LOW,92.94
10:50:57,cctv_zone,1,4,LOW,71.76
10:50:59,cctv_zone,1,5,LOW,64.7
10:51:02,cctv_zone,1,4,LOW,71.76
10:51:04,cctv_zone,0,0,LOW,100
10:51:07,cctv_zone,0,0,LOW,100
10:51:09,cctv_zone,0,2,LOW,86.0
10:51:14,cctv_zone,0,1,LOW,93.0
10:51:16,cctv_zone,0,0,LOW,100
10:51:19,cctv_zone,0,2,LOW,86.0
10:51:22,cctv_zone,0,0,LOW,100
10:51:25,cctv_zone,0,0,LOW,100
10:51:27,cctv_zone,0,0,LOW,100
10:51:30,cctv_zone,0,0,LOW,100
10:51:32,cctv_zone,0,0,LOW,100
10:51:35,cctv_zone,0,0,LOW,100
10:51:37,cctv_zone,0,0,LOW,100
10:51:43,cctv_zone,1,3,LOW,78.82
10:51:46,cctv_zone,1,0,LOW,100
10:51:49,cctv_zone,1,2,LOW,85.88
10:51:53,cctv_zone,0,1,LOW,93.0
10:51:56,cctv_zone,0,0,LOW,100
10:51:59,cctv_zone,0,0,LOW,100
10:52:02,cctv_zone,0,0,LOW,100
10:52:05,cctv_zone,0,0,LOW,100
10:52:08,cctv_zone,0,0,LOW,100
10:52:11,cctv_zone,0,0,LOW,100
10:52:16,cctv_zone,0,0,LOW,100
10:52:19,cctv_zone,0,0,LOW,100
10:52:22,cctv_zone,0,0,LOW,100
10:52:25,cctv_zone,0,2,LOW,86.0
10:52:27,cctv_zone,0,0,LOW,100
10:52:30,cctv_zone,0,0,LOW,100
10:52:33,cctv_zone,0,0,LOW,100
10:52:36,cctv_zone,0,1,LOW,93.0
10:55:30,cctv_zone,3,0,LOW,100
10:55:33,cctv_zone,2,0,LOW,100
10:55:35,cctv_zone,0,3,LOW,79.0
10:55:38,cctv_zone,2,0,LOW,100
10:55:40,cctv_zone,1,2,LOW,85.88
10:55:44,cctv_zone,0,1,LOW,93.0
10:55:46,cctv_zone,1,0,LOW,100
10:55:49,cctv_zone,0,1,LOW,93.0
10:55:51,cctv_zone,0,0,LOW,100
10:55:54,cctv_zone,0,1,LOW,93.0
10:55:58,cctv_zone,1,1,LOW,92.94
10:56:01,cctv_zone,1,0,LOW,100
10:56:03,cctv_zone,0,0,LOW,100
10:56:06,cctv_zone,0,0,LOW,100
10:56:08,cctv_zone,0,0,LOW,100
10:56:12,cctv_zone,0,2,LOW,86.0
10:56:15,cctv_zone,0,0,LOW,100
10:56:18,cctv_zone,0,0,LOW,100
10:56:22,cctv_zone,0,2,LOW,86.0
10:56:24,cctv_zone,0,0,LOW,100
10:56:29,cctv_zone,0,0,LOW,100
10:56:31,cctv_zone,2,2,LOW,85.76
10:56:34,cctv_zone,1,2,LOW,85.88
10:56:37,cctv_zone,1,1,LOW,92.94
10:56:39,cctv_zone,1,4,LOW,71.76
10:56:42,cctv_zone,1,5,LOW,64.7
10:56:45,cctv_zone,1,4,LOW,71.76
10:56:48,cctv_zone,0,0,LOW,100
10:56:51,cctv_zone,0,0,LOW,100
10:56:53,cctv_zone,0,2,LOW,86.0
10:56:57,cctv_zone,0,1,LOW,93.0
10:57:00,cctv_zone,0,0,LOW,100
10:57:03,cctv_zone,0,2,LOW,86.0
10:57:05,cctv_zone,0,0,LOW,100
10:57:08,cctv_zone,0,0,LOW,100
10:57:12,cctv_zone,0,0,LOW,100
10:57:14,cctv_zone,0,0,LOW,100
10:57:17,cctv_zone,0,0,LOW,100
10:57:19,cctv_zone,0,0,LOW,100
10:57:22,cctv_zone,0,0,LOW,100
10:57:27,cctv_zone,1,3,LOW,78.82
10:57:29,cctv_zone,1,0,LOW,100
10:57:32,cctv_zone,1,2,LOW,85.88
10:57:34,cctv_zone,0,1,LOW,93.0
10:57:37,cctv_zone,0,0,LOW,100
10:57:39,cctv_zone,0,0,LOW,100
10:57:42,cctv_zone,0,0,LOW,100
10:57:44,cctv_zone,0,0,LOW,100
10:57:47,cctv_zone,0,0,LOW,100
10:57:49,cctv_zone,0,0,LOW,100
10:57:53,cctv_zone,0,0,LOW,100
10:57:56,cctv_zone,0,0,LOW,100
10:57:59,cctv_zone,0,0,LOW,100
10:58:02,cctv_zone,0,2,LOW,86.0
10:58:04,cctv_zone,0,0,LOW,100
10:58:07,cctv_zone,0,0,LOW,100
10:58:09,cctv_zone,0,0,LOW,100
10:58:12,cctv_zone,0,1,LOW,93.0
10:58:14,cctv_zone,1,0,LOW,100
10:58:17,cctv_zone,1,2,LOW,85.88
10:58:22,cctv_zone,2,2,LOW,85.76
10:58:24,cctv_zone,2,2,LOW,85.76
10:58:26,cctv_zone,0,1,LOW,93.0
10:58:29,cctv_zone,1,0,LOW,100
10:58:31,cctv_zone,1,3,LOW,78.82
10:58:33,cctv_zone,0,6,LOW,58.0
10:58:35,cctv_zone,1,6,LOW,57.64
10:58:38,cctv_zone,0,1,LOW,93.0
10:58:40,cctv_zone,1,3,LOW,78.82
10:58:42,cctv_zone,0,2,LOW,86.0
11:00:10,cctv_zone,2,0,LOW,100
11:00:13,cctv_zone,2,0,LOW,100
11:00:17,cctv_zone,3,0,LOW,100
11:00:19,cctv_zone,2,0,LOW,100
11:00:21,cctv_zone,2,0,LOW,100
11:00:24,cctv_zone,3,0,LOW,100
11:00:27,cctv_zone,3,0,LOW,100
11:00:29,cctv_zone,2,1,LOW,92.88
11:00:32,cctv_zone,1,2,LOW,85.88
11:00:35,cctv_zone,0,1,LOW,93.0
11:00:40,cctv_zone,0,0,LOW,100
11:00:43,cctv_zone,1,0,LOW,100
11:00:47,cctv_zone,1,0,LOW,100
11:00:50,cctv_zone,1,1,LOW,92.94
11:00:53,cctv_zone,1,0,LOW,100
11:00:56,cctv_zone,3,2,LOW,85.64
11:00:59,cctv_zone,2,1,LOW,92.88
11:01:03,cctv_zone,2,0,LOW,100
11:01:06,cctv_zone,2,0,LOW,100
11:01:09,cctv_zone,2,0,LOW,100
11:01:14,cctv_zone,2,0,LOW,100
11:01:16,cctv_zone,2,2,LOW,85.76
11:01:19,cctv_zone,2,0,LOW,100
11:01:21,cctv_zone,0,1,LOW,93.0
11:01:24,cctv_zone,0,0,LOW,100
11:01:26,cctv_zone,0,0,LOW,100
11:01:29,cctv_zone,0,1,LOW,93.0
11:01:32,cctv_zone,0,1,LOW,93.0
11:01:35,cctv_zone,0,3,LOW,79.0
11:01:38,cctv_zone,0,3,LOW,79.0
11:01:44,cctv_zone,1,2,LOW,85.88
11:01:47,cctv_zone,1,0,LOW,100
11:01:50,cctv_zone,1,2,LOW,85.88
11:01:54,cctv_zone,2,0,LOW,100
11:01:57,cctv_zone,2,1,LOW,92.88
11:02:00,cctv_zone,2,0,LOW,100
11:02:03,cctv_zone,2,0,LOW,100
11:02:06,cctv_zone,2,1,LOW,92.88
11:02:11,cctv_zone,2,0,LOW,100
11:02:14,cctv_zone,3,1,LOW,92.82
11:02:20,cctv_zone,2,0,LOW,100
11:02:23,cctv_zone,2,0,LOW,100
11:02:26,cctv_zone,1,0,LOW,100
11:02:29,cctv_zone,1,0,LOW,100
11:02:32,cctv_zone,1,0,LOW,100
11:02:36,cctv_zone,1,0,LOW,100
11:02:39,cctv_zone,0,0,LOW,100
11:02:43,cctv_zone,0,0,LOW,100
11:02:46,cctv_zone,2,0,LOW,100
11:02:49,cctv_zone,1,0,LOW,100
11:02:54,cctv_zone,1,1,LOW,92.94
11:02:58,cctv_zone,2,2,LOW,85.76
11:03:01,cctv_zone,0,1,LOW,93.0
11:03:04,cctv_zone,2,2,LOW,85.76
11:03:08,cctv_zone,1,0,LOW,100
11:03:11,cctv_zone,2,0,LOW,100
11:03:14,cctv_zone,1,4,LOW,71.76
11:03:17,cctv_zone,1,2,LOW,85.88
11:03:20,cctv_zone,1,0,LOW,100
11:03:23,cctv_zone,0,0,LOW,100
11:03:26,cctv_zone,0,0,LOW,100
11:03:29,cctv_zone,0,0,LOW,100
14:46:58,cctv_zone,0,5,LOW,65.0
14:47:00,cctv_zone,0,5,LOW,65.0
14:47:03,cctv_zone,0,5,LOW,65.0
14:47:06,cctv_zone,0,4,LOW,72.0
14:47:09,cctv_zone,0,4,LOW,72.0
14:47:12,cctv_zone,0,5,LOW,65.0
14:47:15,cctv_zone,0,4,LOW,72.0
14:47:19,cctv_zone,0,5,LOW,65.0
14:47:22,cctv_zone,0,5,LOW,65.0
14:47:25,cctv_zone,0,5,LOW,65.0
14:47:29,cctv_zone,0,4,LOW,72.0
14:47:32,cctv_zone,0,4,LOW,72.0
14:47:35,cctv_zone,0,4,LOW,72.0
14:47:38,cctv_zone,0,3,LOW,79.0
14:47:41,cctv_zone,0,2,LOW,86.0
14:47:44,cctv_zone,0,2,LOW,86.0
14:47:47,cctv_zone,0,3,LOW,79.0
14:47:50,cctv_zone,0,3,LOW,79.0
14:47:52,cctv_zone,0,2,LOW,86.0
14:47:55,cctv_zone,0,2,LOW,86.0
14:47:59,cctv_zone,0,2,LOW,86.0
14:48:02,cctv_zone,0,3,LOW,79.0
14:48:04,cctv_zone,0,2,LOW,86.0
14:48:07,cctv_zone,0,3,LOW,79.0
14:48:10,cctv_zone,0,3,LOW,79.0
14:48:13,cctv_zone,0,3,LOW,79.0
14:48:57,cctv_zone,2,0,LOW,100
14:49:00,cctv_zone,2,0,LOW,100
14:49:03,cctv_zone,3,0,LOW,100
14:49:06,cctv_zone,2,0,LOW,100
14:49:09,cctv_zone,2,0,LOW,100
14:49:12,cctv_zone,3,0,LOW,100
14:49:15,cctv_zone,3,0,LOW,100
14:49:17,cctv_zone,2,1,LOW,92.88
14:49:21,cctv_zone,1,2,LOW,85.88
14:49:24,cctv_zone,0,1,LOW,93.0
14:49:29,cctv_zone,0,0,LOW,100
14:49:32,cctv_zone,1,0,LOW,100
14:49:35,cctv_zone,1,0,LOW,100
14:49:38,cctv_zone,1,1,LOW,92.94
14:49:41,cctv_zone,1,0,LOW,100
14:49:45,cctv_zone,3,2,LOW,85.64
14:49:48,cctv_zone,2,1,LOW,92.88
14:49:51,cctv_zone,2,0,LOW,100
14:49:54,cctv_zone,2,0,LOW,100
14:49:58,cctv_zone,2,0,LOW,100
14:50:05,cctv_zone,2,0,LOW,100
14:50:08,cctv_zone,2,2,LOW,85.76
14:50:11,cctv_zone,2,0,LOW,100
14:50:14,cctv_zone,0,1,LOW,93.0
14:50:17,cctv_zone,0,0,LOW,100
14:50:20,cctv_zone,0,0,LOW,100
14:50:23,cctv_zone,0,1,LOW,93.0
14:50:26,cctv_zone,0,1,LOW,93.0
14:50:30,cctv_zone,0,3,LOW,79.0
14:50:33,cctv_zone,0,3,LOW,79.0
14:50:38,cctv_zone,1,2,LOW,85.88
14:50:41,cctv_zone,1,0,LOW,100
14:50:44,cctv_zone,1,2,LOW,85.88
14:50:47,cctv_zone,2,0,LOW,100
14:50:51,cctv_zone,2,1,LOW,92.88
14:50:54,cctv_zone,2,0,LOW,100
14:50:57,cctv_zone,2,0,LOW,100
14:51:00,cctv_zone,2,1,LOW,92.88
14:51:03,cctv_zone,2,0,LOW,100
14:51:06,cctv_zone,3,1,LOW,92.82
14:51:10,cctv_zone,2,0,LOW,100
14:51:13,cctv_zone,2,0,LOW,100
14:51:16,cctv_zone,1,0,LOW,100
14:51:19,cctv_zone,1,0,LOW,100
14:51:23,cctv_zone,1,0,LOW,100
14:51:26,cctv_zone,1,0,LOW,100
14:51:29,cctv_zone,0,0,LOW,100
14:51:32,cctv_zone,0,0,LOW,100
14:51:35,cctv_zone,2,0,LOW,100
14:51:38,cctv_zone,1,0,LOW,100
14:51:43,cctv_zone,1,1,LOW,92.94
14:51:46,cctv_zone,2,2,LOW,85.76
14:51:49,cctv_zone,0,1,LOW,93.0
14:51:52,cctv_zone,2,2,LOW,85.76
14:51:55,cctv_zone,1,0,LOW,100
14:51:58,cctv_zone,2,0,LOW,100
14:52:01,cctv_zone,1,4,LOW,71.76
14:52:04,cctv_zone,1,2,LOW,85.88
14:52:07,cctv_zone,1,0,LOW,100
14:52:10,cctv_zone,0,0,LOW,100
14:52:14,cctv_zone,0,0,LOW,100
14:52:17,cctv_zone,0,0,LOW,100
20:03:42,cctv_zone,2,0,LOW,100
20:03:45,cctv_zone,2,0,LOW,100
20:03:48,cctv_zone,3,0,LOW,100
20:03:51,cctv_zone,2,0,LOW,100
20:03:54,cctv_zone,2,0,LOW,100
20:03:57,cctv_zone,3,0,LOW,100
20:04:00,cctv_zone,3,0,LOW,100
20:04:02,cctv_zone,2,1,LOW,92.88
20:04:05,cctv_zone,1,2,LOW,85.88
20:04:08,cctv_zone,0,1,LOW,93.0
20:04:12,cctv_zone,0,0,LOW,100
20:04:15,cctv_zone,1,0,LOW,100
20:04:17,cctv_zone,1,0,LOW,100
20:04:20,cctv_zone,1,1,LOW,92.94
20:04:23,cctv_zone,1,0,LOW,100
20:04:25,cctv_zone,3,2,LOW,85.64
20:04:28,cctv_zone,2,1,LOW,92.88
20:04:31,cctv_zone,2,0,LOW,100
20:04:34,cctv_zone,2,0,LOW,100
20:04:37,cctv_zone,2,0,LOW,100
20:04:41,cctv_zone,2,0,LOW,100
20:04:44,cctv_zone,2,2,LOW,85.76
20:04:47,cctv_zone,2,0,LOW,100
20:04:49,cctv_zone,0,1,LOW,93.0
20:04:52,cctv_zone,0,0,LOW,100
20:04:55,cctv_zone,0,0,LOW,100
20:04:58,cctv_zone,0,1,LOW,93.0
20:05:01,cctv_zone,0,1,LOW,93.0
20:05:04,cctv_zone,0,3,LOW,79.0
20:05:06,cctv_zone,0,3,LOW,79.0
20:05:11,cctv_zone,1,2,LOW,85.88
20:05:14,cctv_zone,1,0,LOW,100
20:05:16,cctv_zone,1,2,LOW,85.88
20:05:19,cctv_zone,2,0,LOW,100
20:05:22,cctv_zone,2,1,LOW,92.88
20:05:25,cctv_zone,2,0,LOW,100
20:05:27,cctv_zone,2,0,LOW,100
20:05:30,cctv_zone,2,1,LOW,92.88
20:05:33,cctv_zone,2,0,LOW,100
20:05:36,cctv_zone,3,1,LOW,92.82
20:05:40,cctv_zone,2,0,LOW,100
20:05:43,cctv_zone,2,0,LOW,100
20:05:46,cctv_zone,1,0,LOW,100
20:05:49,cctv_zone,1,0,LOW,100
20:05:52,cctv_zone,1,0,LOW,100
20:05:54,cctv_zone,1,0,LOW,100
20:05:58,cctv_zone,0,0,LOW,100
20:06:00,cctv_zone,0,0,LOW,100
20:06:03,cctv_zone,2,0,LOW,100
20:06:06,cctv_zone,1,0,LOW,100
20:06:10,cctv_zone,1,1,LOW,92.94
20:06:12,cctv_zone,2,2,LOW,85.76
20:06:15,cctv_zone,0,1,LOW,93.0
20:06:18,cctv_zone,2,2,LOW,85.76
20:06:21,cctv_zone,1,0,LOW,100
20:06:24,cctv_zone,2,0,LOW,100
20:06:27,cctv_zone,1,4,LOW,71.76
20:06:29,cctv_zone,1,2,LOW,85.88
20:06:32,cctv_zone,1,0,LOW,100
20:06:35,cctv_zone,0,0,LOW,100
20:06:38,cctv_zone,0,0,LOW,100
20:06:40,cctv_zone,0,0,LOW,100
11:55:23,cctv_zone,2,0,LOW,100
11:55:26,cctv_zone,2,0,LOW,100
11:55:28,cctv_zone,3,0,LOW,100
11:55:31,cctv_zone,2,0,LOW,100
11:55:33,cctv_zone,2,0,LOW,100
11:55:36,cctv_zone,3,0,LOW,100
11:55:38,cctv_zone,3,0,LOW,100
11:55:40,cctv_zone,2,1,LOW,92.88
11:55:43,cctv_zone,1,2,LOW,85.88
11:55:45,cctv_zone,0,1,LOW,93.0
11:55:51,cctv_zone,0,0,LOW,100
11:55:54,cctv_zone,1,0,LOW,100
11:55:57,cctv_zone,1,0,LOW,100
11:56:00,cctv_zone,1,1,LOW,92.94
11:56:03,cctv_zone,1,0,LOW,100
11:56:05,cctv_zone,3,2,LOW,85.64
11:56:08,cctv_zone,2,1,LOW,92.88
11:56:10,cctv_zone,2,0,LOW,100
11:56:13,cctv_zone,2,0,LOW,100
11:56:15,cctv_zone,2,0,LOW,100
11:56:20,cctv_zone,2,0,LOW,100
11:56:22,cctv_zone,2,2,LOW,85.76
11:56:25,cctv_zone,2,0,LOW,100
11:56:28,cctv_zone,0,1,LOW,93.0
11:56:31,cctv_zone,0,0,LOW,100
11:56:34,cctv_zone,0,0,LOW,100
11:56:37,cctv_zone,0,1,LOW,93.0
11:56:39,cctv_zone,0,1,LOW,93.0
11:56:42,cctv_zone,0,3,LOW,79.0
11:56:45,cctv_zone,0,3,LOW,79.0
11:56:50,cctv_zone,1,2,LOW,85.88
11:56:53,cctv_zone,1,0,LOW,100
11:56:56,cctv_zone,1,2,LOW,85.88
11:56:58,cctv_zone,2,0,LOW,100
11:57:01,cctv_zone,2,1,LOW,92.88
11:57:04,cctv_zone,2,0,LOW,100
11:57:07,cctv_zone,2,0,LOW,100
11:57:09,cctv_zone,2,1,LOW,92.88
11:57:12,cctv_zone,2,0,LOW,100
11:57:14,cctv_zone,3,1,LOW,92.82
11:57:19,cctv_zone,2,0,LOW,100
11:57:22,cctv_zone,2,0,LOW,100
11:57:24,cctv_zone,1,0,LOW,100
11:57:27,cctv_zone,1,0,LOW,100
11:57:30,cctv_zone,1,0,LOW,100
11:57:33,cctv_zone,1,0,LOW,100
11:57:36,cctv_zone,0,0,LOW,100
11:57:40,cctv_zone,0,0,LOW,100
11:57:43,cctv_zone,2,0,LOW,100
11:57:46,cctv_zone,1,0,LOW,100
11:57:51,cctv_zone,1,1,LOW,92.94
11:57:54,cctv_zone,2,2,LOW,85.76
11:57:57,cctv_zone,0,1,LOW,93.0
11:58:00,cctv_zone,2,2,LOW,85.76
11:58:03,cctv_zone,1,0,LOW,100
11:58:05,cctv_zone,2,0,LOW,100
11:58:08,cctv_zone,1,4,LOW,71.76
11:58:11,cctv_zone,1,2,LOW,85.88
11:58:14,cctv_zone,1,0,LOW,100
11:58:17,cctv_zone,0,0,LOW,100
11:58:20,cctv_zone,0,0,LOW,100
11:58:23,cctv_zone,0,0,LOW,100
12:04:29,cctv_zone,0,5,LOW,65.0
12:04:32,cctv_zone,0,5,LOW,65.0
12:04:34,cctv_zone,0,5,LOW,65.0
12:04:37,cctv_zone,0,4,LOW,72.0
12:04:40,cctv_zone,0,4,LOW,72.0
12:04:43,cctv_zone,0,5,LOW,65.0
12:04:45,cctv_zone,0,4,LOW,72.0
12:04:48,cctv_zone,0,5,LOW,65.0
12:04:51,cctv_zone,0,5,LOW,65.0
12:04:54,cctv_zone,0,5,LOW,65.0
12:04:57,cctv_zone,0,4,LOW,72.0
12:05:00,cctv_zone,0,4,LOW,72.0
12:05:03,cctv_zone,0,4,LOW,72.0
12:05:06,cctv_zone,0,3,LOW,79.0
12:05:09,cctv_zone,0,2,LOW,86.0
12:05:11,cctv_zone,0,2,LOW,86.0
12:05:14,cctv_zone,0,3,LOW,79.0
12:05:17,cctv_zone,0,3,LOW,79.0
12:05:20,cctv_zone,0,2,LOW,86.0
12:05:23,cctv_zone,0,2,LOW,86.0
12:05:26,cctv_zone,0,2,LOW,86.0
12:05:29,cctv_zone,0,3,LOW,79.0
12:05:32,cctv_zone,0,2,LOW,86.0
12:05:35,cctv_zone,0,3,LOW,79.0
12:05:37,cctv_zone,0,3,LOW,79.0
12:05:40,cctv_zone,0,3,LOW,79.0
